source,category,title,url,cluster
Al Jazeera,Business,"Most Americans now get their news from social media, report finds",https://www.aljazeera.com/economy/2025/6/17/most-americans-now-get-their-news-from-social-media-report-finds,0
Al Jazeera,Business,G7 leaders push Trump on trade as talks continue,https://www.aljazeera.com/economy/2025/6/16/g7-leaders-push-trump-on-trade-as-talks-continue,0
Al Jazeera,Business,"Airbus strikes Vietjet deal at Paris Air Show, hopes for tariff rollback",https://www.aljazeera.com/economy/2025/6/17/airbus-strikes-vietjet-deal-at-paris-air-show-hopes-for-tariff-rollback,0
Al Jazeera,Business,Al Jazeera Centre for Studies,http://studies.aljazeera.net/en/,0
Al Jazeera,Business,Al Jazeera Centre for Public Liberties & Human Rights,http://liberties.aljazeera.com/en,0
Al Jazeera,Politics,Al Jazeera Centre for Studies,http://studies.aljazeera.net/en/,1
Al Jazeera,Politics,Al Jazeera Centre for Public Liberties & Human Rights,http://liberties.aljazeera.com/en,1
Al Jazeera,Arts/Culture/Celebrities,Al Jazeera Centre for Studies,http://studies.aljazeera.net/en/,2
Al Jazeera,Arts/Culture/Celebrities,Al Jazeera Centre for Public Liberties & Human Rights,http://liberties.aljazeera.com/en,2
Al Jazeera,Sports,Liverpool sign Wirtz shattering club record transfer fee,https://www.aljazeera.com/sports/2025/6/20/liverpool-sign-wirtz-shattering-club-record-transfer-fee,3
Al Jazeera,Sports,Gill and Jaiswal help India hammer England on opening day of first Test,https://www.aljazeera.com/sports/2025/6/20/gill-and-jaiswal-help-india-hammer-england-on-opening-day-of-first-test,3
Al Jazeera,Sports,Botafogo stuns UCL champs PSG at FIFA Club World Cup,https://www.aljazeera.com/sports/2025/6/20/botafogo-upset-ucl-champs-psg-at-fifa-club-world-cup,3
Al Jazeera,Sports,Pacers rout Thunder to send NBA Finals to a deciding Game 7,https://www.aljazeera.com/sports/2025/6/20/pacers-vs-thunder-indiana-defeats-okc-in-game-6-of-the-nba-finals,3
Al Jazeera,Sports,Messi inspires Inter Miami to win against Porto at Club World Cup,https://www.aljazeera.com/sports/2025/6/19/messi-inspires-inter-miami-to-win-against-porto-at-club-world-cup,3
Al Jazeera,Sports,Club World Cup: Bayern Munich prepares for epic clash against Boca Juniors,https://www.aljazeera.com/sports/2025/6/19/club-world-cup-bayern-munich-vs-boca-juniors-start-team-news-lineups,3
Al Jazeera,Sports,Real Madrid star Mbappe hospitalised at FIFA Club World Cup,https://www.aljazeera.com/sports/2025/6/19/real-madrid-star-mbappe-hospitalised-at-club-world-cup,3
Al Jazeera,Sports,Inter Miami come from behind to beat Porto 2-1 at Club World Cup – updates,https://www.aljazeera.com/sports/liveblog/2025/6/19/live-inter-miami-vs-porto-fifa-club-world-cup,3
Al Jazeera,Sports,LA Lakers to be sold in NBA record-breaking $10bn deal: Report,https://www.aljazeera.com/sports/2025/6/19/la-lakers-to-be-sold-in-nba-record-breaking-10bn-deal-report,3
Al Jazeera,Sports,Juventus destroy Al Ain 5-0 in FIFA Club World Cup after Trump visit,https://www.aljazeera.com/sports/2025/6/19/juventus-destroy-al-ain-5-0-in-fifa-club-world-cup-after-trump-visit,3
Al Jazeera,Sports,Messi and Miami face crunch Club World Cup tie with Porto – all to know,https://www.aljazeera.com/sports/2025/6/18/inter-miami-vs-porto-fifa-club-world-cup-team-news-start-time-lineups,3
Al Jazeera,Sports,Alonso denied by Al Hilal in Real debut as Spaniards spurn late penalty,https://www.aljazeera.com/sports/2025/6/18/real-madrid-draw-1-1-with-al-hilal-at-fifa-club-world-cup,3
Al Jazeera,Sports,Real Madrid draw 1-1 with Al Hilal at FIFA Club World Cup – updates,https://www.aljazeera.com/sports/liveblog/2025/6/18/live-real-madrid-vs-al-hilal-fifa-club-world-cup,3
Al Jazeera,Sports,India-Pakistan matches confirmed at ICC Women’s World Cups in 2025 and 2026,https://www.aljazeera.com/sports/2025/6/18/india-vs-pakistan-twice-in-8-months-at-icc-womens-world-cups-in-2025-26-t20-world-cup-schedule,3
Al Jazeera,Sports,Man United vs Arsenal headlines Premier League’s 2025-2026 opening weekend,https://www.aljazeera.com/sports/2025/6/18/premier-league-schedule-released-man-united-vs-arsenal-on-opening-weekend,3
Al Jazeera,Sports,Al Jazeera Centre for Studies,http://studies.aljazeera.net/en/,3
Al Jazeera,Sports,Al Jazeera Centre for Public Liberties & Human Rights,http://liberties.aljazeera.com/en,3
The Guardian,Business,The Guardian - Back to homeThe Guardian,https://www.theguardian.com/,0
The Guardian,Business,As it happenedUK grocery watchdog investigating Amazon over alleged supplier payment delays; company insolvencies jump,https://www.theguardian.com/business/live/2025/jun/20/uk-government-borrowing-retail-sales-slide-may-stock-markets-oil-business-live-news-updates,0
The Guardian,Business,Business TodaySign up for our free financial news email,https://www.theguardian.com/info/2017/may/16/guardian-business-today-sign-up-financial-news-email,0
The Guardian,Business,Breaking newswireKeep up to date with the latest business stories,https://www.theguardian.com/business/all,0
The Guardian,Business,Get the Business Today email,https://www.theguardian.com/info/2017/may/16/guardian-business-today-sign-up-financial-news-email,0
The Guardian,Business,"River Island plans to close 33 stores, putting hundreds of jobs at risk",https://www.theguardian.com/business/2025/jun/20/river-island-store-closures-put-jobs-at-risk,0
The Guardian,Business,Emma Gilthorpe resigns as Royal Mail chief executive after just a year,https://www.theguardian.com/business/2025/jun/20/emma-gilthorpe-resigns-chief-executive-royal-mail,0
The Guardian,Business,Reeves may need to raise taxes by £20bn in autumn after UK borrowing rises,https://www.theguardian.com/business/2025/jun/20/uk-borrowing-rises-adding-to-pressure-on-rachel-reeves,0
The Guardian,Business,Bank’s rate decision leaves frustrated Reeves praying for an August cut,https://www.theguardian.com/business/2025/jun/19/bank-interest-rate-decision-rachel-reeves-analysis,0
The Guardian,Business,Paris airshow in subdued mood after deadly Air India crash,https://www.theguardian.com/business/2025/jun/20/paris-airshow-in-subdued-mood-after-deadly-air-india-crash,0
The Guardian,Business,Bank of England keeps interest rates at 4.25% but hints at cuts to come,https://www.theguardian.com/business/2025/jun/19/bank-of-england-keeps-interest-rates-on-hold-inflation-global-economic-outlook,0
The Guardian,Business,Ministers set out plans to spend £725bn on UK infrastructure over 10 years,https://www.theguardian.com/business/2025/jun/19/ministers-set-out-plans-to-spend-725bn-on-uk-infrastructure-over-10-years,0
The Guardian,Business,UK grocery watchdog investigating Amazon over alleged supplier payment delays; company insolvencies jump – as it happened,https://www.theguardian.com/business/live/2025/jun/20/uk-government-borrowing-retail-sales-slide-may-stock-markets-oil-business-live-news-updates,0
The Guardian,Business,"Thames Water renationalisation plans being stepped up, says minister",https://www.theguardian.com/business/2025/jun/19/thames-water-renationalisation-preparations,0
The Guardian,Business,"Poundland to shut 68 stores in restructuring that puts 2,000 jobs at risk",https://www.theguardian.com/business/2025/jun/17/poundland-shut-68-stores-restructuring-jobs-gordon-brothers,0
The Guardian,Business,British & Irish Lions 24-28 Argentina: rugby union – as it happened,https://www.theguardian.com/sport/live/2025/jun/20/british-irish-lions-v-argentina-rugby-union-live,0
The Guardian,Business,LiveIran foreign minister says Tehran ready to ‘consider diplomacy’ – Middle East crisis live,https://www.theguardian.com/world/live/2025/jun/20/israel-iran-war-live-updates-geneva-talks-trump-khamenei-latest-news,0
The Guardian,Business,The internet’s nastiest gossipmonger has been exposed and guess what – he wants his privacy,https://www.theguardian.com/commentisfree/2025/jun/20/tattle-life-internet-gossip-privacy-sebastian-bond,0
The Guardian,Business,Flamengo 3-1 Chelsea: Club World Cup updates – as it happened,https://www.theguardian.com/football/live/2025/jun/20/flamengo-v-chelsea-club-world-cup-updates-live,0
The Guardian,Business,Israel warns of ‘prolonged war’ with Iran as conflict enters second week,https://www.theguardian.com/world/2025/jun/20/israel-warns-hezbollah-not-to-get-involved-in-conflict-with-iran,0
The Guardian,Business,LiveTrump dismisses US intelligence when asked about attacking Iran – live,https://www.theguardian.com/us-news/live/2025/jun/20/us-politics-latest-news-donald-trump-national-guard-ice-republicans-democrats-live,0
The Guardian,Business,James Bond owners say name battle is ‘assault’ on 007 franchise,https://www.theguardian.com/film/2025/jun/20/james-bond-name-battle-007-uk-eu-trademark,0
The Guardian,Business,Social success not about who you know – it’s about knowing who knows whom,https://www.theguardian.com/society/2025/jun/20/social-climbing-stanford-university-research,0
The Guardian,Business,Mike Lynch’s superyacht Bayesian raised from seabed off Sicily,https://www.theguardian.com/world/2025/jun/20/mike-lynch-bayesian-superyacht-raised-from-seabed-sicily-salvage-operation,0
The Guardian,Business,‘I’ve never been so obsessed with a band’: readers’ best albums of 2025 so far,https://www.theguardian.com/music/2025/jun/20/readers-best-albums-of-2025-so-far,0
The Guardian,Business,Sign up for our email,https://www.theguardian.com/global/2022/sep/20/sign-up-for-the-first-edition-newsletter-our-free-news-email,0
The Guardian,Politics,The Guardian - Back to homeThe Guardian,https://www.theguardian.com/,1
The Guardian,Politics,There is only one warmonger on the European stage: Vladimir Putin,https://www.theguardian.com/politics/2025/jun/20/there-is-only-one-warmonger-on-the-european-stage-vladimir-putin,1
The Guardian,Politics,Labour MP resigns as government whip in protest at benefit cuts,https://www.theguardian.com/politics/2025/jun/19/labour-mp-resigns-as-government-whip-in-protest-at-benefit-cuts,1
The Guardian,Politics,"Whip’s resignation over disability benefit cuts not a sign of major rebellion, Nandy says",https://www.theguardian.com/politics/2025/jun/20/whips-resignation-vicky-foxcroft-over-disability-benefit-cuts-not-a-sign-of-major-rebellion-nandy-says,1
The Guardian,Politics,MPs back legalising assisted dying in England and Wales – as it happened,https://www.theguardian.com/politics/live/2025/jun/20/assisted-dying-vote-uk-politics-latest-news-updates,1
The Guardian,Politics,Keir Starmer’s AI tsar to step down after six months in role,https://www.theguardian.com/politics/2025/jun/20/keir-starmers-ai-tsar-to-step-down-after-six-months-in-role,1
The Guardian,Politics,"‘He just told me lies to have sex with a teenage girl’: Natalie Fleet MP on grooming, statutory rape and fighting back",https://www.theguardian.com/politics/2025/jun/19/natalie-fleet-mp-on-grooming-statutory-and-fighting-back,1
The Guardian,Politics,Give thanks Priti Patel isn’t foreign sec – she’d already be at war with Iran,https://www.theguardian.com/politics/2025/jun/19/priti-patel-foreign-secretary-war-iran,1
The Guardian,Politics,Starmer says he picked up Trump’s dropped papers to avoid security scare,https://www.theguardian.com/politics/2025/jun/17/keir-starmer-picked-up-papers-dropped-by-donald-trump,1
The Guardian,Politics,"£5bn UK overseas aid cuts cannot be challenged in court, say government lawyers",https://www.theguardian.com/politics/2025/jun/20/5bn-uk-overseas-aid-cuts-cannot-be-challenged-in-court-say-government-lawyers,1
The Guardian,Politics,British & Irish Lions 24-28 Argentina: rugby union – as it happened,https://www.theguardian.com/sport/live/2025/jun/20/british-irish-lions-v-argentina-rugby-union-live,1
The Guardian,Politics,LiveIran foreign minister says Tehran ready to ‘consider diplomacy’ – Middle East crisis live,https://www.theguardian.com/world/live/2025/jun/20/israel-iran-war-live-updates-geneva-talks-trump-khamenei-latest-news,1
The Guardian,Politics,The internet’s nastiest gossipmonger has been exposed and guess what – he wants his privacy,https://www.theguardian.com/commentisfree/2025/jun/20/tattle-life-internet-gossip-privacy-sebastian-bond,1
The Guardian,Politics,Flamengo 3-1 Chelsea: Club World Cup updates – as it happened,https://www.theguardian.com/football/live/2025/jun/20/flamengo-v-chelsea-club-world-cup-updates-live,1
The Guardian,Politics,Israel warns of ‘prolonged war’ with Iran as conflict enters second week,https://www.theguardian.com/world/2025/jun/20/israel-warns-hezbollah-not-to-get-involved-in-conflict-with-iran,1
The Guardian,Politics,LiveTrump dismisses US intelligence when asked about attacking Iran – live,https://www.theguardian.com/us-news/live/2025/jun/20/us-politics-latest-news-donald-trump-national-guard-ice-republicans-democrats-live,1
The Guardian,Politics,James Bond owners say name battle is ‘assault’ on 007 franchise,https://www.theguardian.com/film/2025/jun/20/james-bond-name-battle-007-uk-eu-trademark,1
The Guardian,Politics,Social success not about who you know – it’s about knowing who knows whom,https://www.theguardian.com/society/2025/jun/20/social-climbing-stanford-university-research,1
The Guardian,Politics,Mike Lynch’s superyacht Bayesian raised from seabed off Sicily,https://www.theguardian.com/world/2025/jun/20/mike-lynch-bayesian-superyacht-raised-from-seabed-sicily-salvage-operation,1
The Guardian,Politics,‘I’ve never been so obsessed with a band’: readers’ best albums of 2025 so far,https://www.theguardian.com/music/2025/jun/20/readers-best-albums-of-2025-so-far,1
The Guardian,Politics,Sign up for our email,https://www.theguardian.com/global/2022/sep/20/sign-up-for-the-first-edition-newsletter-our-free-news-email,1
The Guardian,Arts/Culture/Celebrities,The Guardian - Back to homeThe Guardian,https://www.theguardian.com/,2
The Guardian,Arts/Culture/Celebrities,‘I’ve never been so obsessed with a band’: readers’ best albums of 2025 so far,https://www.theguardian.com/music/2025/jun/20/readers-best-albums-of-2025-so-far,2
The Guardian,Arts/Culture/Celebrities,James Bond owners say name battle is ‘assault’ on 007 franchise,https://www.theguardian.com/film/2025/jun/20/james-bond-name-battle-007-uk-eu-trademark,2
The Guardian,Arts/Culture/Celebrities,No camping required! It’s the ultimate Glastonbury TV watch-along guide,https://www.theguardian.com/tv-and-radio/2025/jun/20/glastonbury-tv-watch-along-guide,2
The Guardian,Arts/Culture/Celebrities,‘I am Jesus!’: the TV brilliance of Noel Edmonds,https://www.theguardian.com/tv-and-radio/2025/jun/20/i-am-jesus-the-tv-brilliance-of-noel-edmonds,2
The Guardian,Arts/Culture/Celebrities,TV tonight: Noel Edmonds shows off his unusual new life in New Zealand,https://www.theguardian.com/tv-and-radio/2025/jun/20/tv-tonight-noel-edmonds-shows-off-his-unusual-new-life-in-new-zealand,2
The Guardian,Arts/Culture/Celebrities,"‘You’d never make Slumdog today’: Danny Boyle on risks, regrets and returning to the undead",https://www.theguardian.com/film/ng-interactive/2025/jun/20/youd-never-make-slumdog-today-danny-boyle-on-risks-regrets-and-returning-to-the-undead,2
The Guardian,Arts/Culture/Celebrities,‘Youths everywhere were spitting over tinny beats playing off a Nokia’: great grime photographer Simon Wheatley,https://www.theguardian.com/artanddesign/2025/jun/20/dont-call-me-urban-grime-photographer-simon-wheatley,2
The Guardian,Arts/Culture/Celebrities,Graham Norton: ‘The Bell Jar changed how I felt about books’,https://www.theguardian.com/books/2025/jun/20/graham-norton-the-bell-jar-changed-how-i-felt-about-books,2
The Guardian,Arts/Culture/Celebrities,28 Years Later review – sprinting zombies take evolutionary leap forward in badass threequel,https://www.theguardian.com/film/2025/jun/18/28-years-later-review-danny-boyle-zombies-alex-garland-jodie-comer-aaron-taylor-johnson,2
The Guardian,Arts/Culture/Celebrities,And Just Like That ... How the Sex and the City spin-off finally got it right on race,https://www.theguardian.com/tv-and-radio/2025/jun/20/and-just-like-that-how-the-sex-and-the-city-spin-off-finally-got-it-right-on-race,2
The Guardian,Arts/Culture/Celebrities,British & Irish Lions 24-28 Argentina: rugby union – as it happened,https://www.theguardian.com/sport/live/2025/jun/20/british-irish-lions-v-argentina-rugby-union-live,2
The Guardian,Arts/Culture/Celebrities,LiveIran foreign minister says Tehran ready to ‘consider diplomacy’ – Middle East crisis live,https://www.theguardian.com/world/live/2025/jun/20/israel-iran-war-live-updates-geneva-talks-trump-khamenei-latest-news,2
The Guardian,Arts/Culture/Celebrities,The internet’s nastiest gossipmonger has been exposed and guess what – he wants his privacy,https://www.theguardian.com/commentisfree/2025/jun/20/tattle-life-internet-gossip-privacy-sebastian-bond,2
The Guardian,Arts/Culture/Celebrities,Flamengo 3-1 Chelsea: Club World Cup updates – as it happened,https://www.theguardian.com/football/live/2025/jun/20/flamengo-v-chelsea-club-world-cup-updates-live,2
The Guardian,Arts/Culture/Celebrities,Israel warns of ‘prolonged war’ with Iran as conflict enters second week,https://www.theguardian.com/world/2025/jun/20/israel-warns-hezbollah-not-to-get-involved-in-conflict-with-iran,2
The Guardian,Arts/Culture/Celebrities,LiveTrump dismisses US intelligence when asked about attacking Iran – live,https://www.theguardian.com/us-news/live/2025/jun/20/us-politics-latest-news-donald-trump-national-guard-ice-republicans-democrats-live,2
The Guardian,Arts/Culture/Celebrities,James Bond owners say name battle is ‘assault’ on 007 franchise,https://www.theguardian.com/film/2025/jun/20/james-bond-name-battle-007-uk-eu-trademark,2
The Guardian,Arts/Culture/Celebrities,Social success not about who you know – it’s about knowing who knows whom,https://www.theguardian.com/society/2025/jun/20/social-climbing-stanford-university-research,2
The Guardian,Arts/Culture/Celebrities,Mike Lynch’s superyacht Bayesian raised from seabed off Sicily,https://www.theguardian.com/world/2025/jun/20/mike-lynch-bayesian-superyacht-raised-from-seabed-sicily-salvage-operation,2
The Guardian,Arts/Culture/Celebrities,‘I’ve never been so obsessed with a band’: readers’ best albums of 2025 so far,https://www.theguardian.com/music/2025/jun/20/readers-best-albums-of-2025-so-far,2
The Guardian,Arts/Culture/Celebrities,Sign up for our email,https://www.theguardian.com/global/2022/sep/20/sign-up-for-the-first-edition-newsletter-our-free-news-email,2
The Guardian,Sports,The Guardian - Back to homeThe Guardian,https://www.theguardian.com/,3
The Guardian,Sports,As it happenedBritish & Irish Lions lose 28-24 to Argentina,https://www.theguardian.com/sport/live/2025/jun/20/british-irish-lions-v-argentina-rugby-union-live,3
The Guardian,Sports,As it happenedBritish & Irish Lions lose 28-24 to Argentina,https://www.theguardian.com/sport/live/2025/jun/20/british-irish-lions-v-argentina-rugby-union-live,3
The Guardian,Sports,Day one reportGill and Jaiswal make tons to leave England toiling in first Test,https://www.theguardian.com/sport/2025/jun/20/england-india-first-test-day-one-match-report-cricket,3
The Guardian,Sports,Andy BullGill glides India into commanding position with regal coronation,https://www.theguardian.com/sport/2025/jun/20/shubman-gill-india-england-test-cricket,3
The Guardian,Sports,Fries with everythingFans swelter on Headingley’s Test return as Jaiswal tucks in,https://www.theguardian.com/sport/2025/jun/20/england-india-cricket-fans-swelter-test-cricket-headingley-jaiswal,3
The Guardian,Sports,As it happenedLook back on the opening day's action at Headingley,https://www.theguardian.com/sport/live/2025/jun/20/england-v-india-first-mens-cricket-test-day-one-live,3
The Guardian,Sports,The Rumour MillLiverpool move for Guéhi? Rashford off to Newcastle?,https://www.theguardian.com/football/2025/jun/20/football-transfer-rumours-newcastle-manchester-united--marcus-rashford-liverpool-marc-guehi,3
The Guardian,Sports,EnglandHampton aims to live up to Earps legacy as Lionesses' No 1,https://www.theguardian.com/football/2025/jun/20/hannah-hampton-england-lionesses-mary-earps-no-1-goalkeeper-euro-2025,3
The Guardian,Sports,Day fourLook back on all the action at Royal Ascot,https://www.theguardian.com/sport/live/2025/jun/20/royal-ascot-2025-updates-previews-and-more-from-day-four-live,3
The Guardian,Sports,"GalleryParades, picnics and parasols: Royal Ascot, by Tom Jenkins",https://www.theguardian.com/sport/gallery/2025/jun/20/parades-picnics-and-parasols-royal-ascot-2025-in-pictures,3
The Guardian,Sports,Andy BrassellWirtz ready-made to be a key piece of puzzle at Liverpool,https://www.theguardian.com/football/2025/jun/20/florian-wirtz-ready-made-key-piece-puzzle-liverpool-bayer-leverkusen,3
The Guardian,Sports,LiverpoolReds agree deal to sign Kerkez from Bournemouth for £40m,https://www.theguardian.com/football/2025/jun/20/liverpool-agree-deal-to-sign-milos-kerkez-from-bournemouth-for-40m,3
The Guardian,Sports,The Rumour MillLiverpool move for Guéhi? Rashford off to Newcastle?,https://www.theguardian.com/football/2025/jun/20/football-transfer-rumours-newcastle-manchester-united--marcus-rashford-liverpool-marc-guehi,3
The Guardian,Sports,Club World CupFrom heat to unrest: how five major storylines are shaping up,https://www.theguardian.com/football/2025/jun/20/club-world-cup-storylines-heat-unrest-attendances,3
The Guardian,Sports,British & Irish Lions 24-28 Argentina: rugby union – as it happened,https://www.theguardian.com/sport/live/2025/jun/20/british-irish-lions-v-argentina-rugby-union-live,3
The Guardian,Sports,Brad Pitt in the paddock: how F1 the Movie went deep to keep fans coming,https://www.theguardian.com/sport/2025/jun/20/brad-pitt-in-the-paddock-how-f1-the-movie-went-deep-to-keep-fans-coming,3
The Guardian,Sports,Michael Vaughan criticises Ben Stokes’s ‘staggering’ decision to put India into bat,https://www.theguardian.com/sport/2025/jun/20/englands-stokes-criticised-for-staggering-decision-to-put-india-into-bat,3
The Guardian,Sports,Jack Draper earns Wimbledon seedings boost by making Queen’s Club last four,https://www.theguardian.com/sport/2025/jun/20/jack-draper-holds-nerve-earns-wimbledon-seedings-boost-making-queens-semi-finals-tennis,3
The Guardian,Sports,India’s Shubman Gill and Yashasvi Jaiswal make tons to leave England toiling in first Test,https://www.theguardian.com/sport/2025/jun/20/england-india-first-test-day-one-match-report-cricket,3
The Guardian,Sports,"England v India: first men’s cricket Test, day one – as it happened",https://www.theguardian.com/sport/live/2025/jun/20/england-v-india-first-mens-cricket-test-day-one-live,3
The Guardian,Sports,Coco Gauff stunned in first match since winning French Open title,https://www.theguardian.com/sport/2025/jun/19/coco-gauff-upset-berlin-open-wang-xinyu,3
The Guardian,Sports,Race director and athletics coach banned for life over inappropriate relationships and racist language,https://www.theguardian.com/sport/2025/jun/20/race-director-athletics-coach-chris-barnes-banned-for-life-inappropriate-relationships-racist-language,3
The Guardian,Sports,Shubman Gill glides India into commanding position with regal coronation,https://www.theguardian.com/sport/2025/jun/20/shubman-gill-india-england-test-cricket,3
The Guardian,Sports,Fries with everything: fans swelter on Headingley’s Test return as Jaiswal tucks in,https://www.theguardian.com/sport/2025/jun/20/england-india-cricket-fans-swelter-test-cricket-headingley-jaiswal,3
The Guardian,Sports,British & Irish Lions 24-28 Argentina: rugby union – as it happened,https://www.theguardian.com/sport/live/2025/jun/20/british-irish-lions-v-argentina-rugby-union-live,3
The Guardian,Sports,LiveIran foreign minister says Tehran ready to ‘consider diplomacy’ – Middle East crisis live,https://www.theguardian.com/world/live/2025/jun/20/israel-iran-war-live-updates-geneva-talks-trump-khamenei-latest-news,3
The Guardian,Sports,The internet’s nastiest gossipmonger has been exposed and guess what – he wants his privacy,https://www.theguardian.com/commentisfree/2025/jun/20/tattle-life-internet-gossip-privacy-sebastian-bond,3
The Guardian,Sports,Flamengo 3-1 Chelsea: Club World Cup updates – as it happened,https://www.theguardian.com/football/live/2025/jun/20/flamengo-v-chelsea-club-world-cup-updates-live,3
The Guardian,Sports,Israel warns of ‘prolonged war’ with Iran as conflict enters second week,https://www.theguardian.com/world/2025/jun/20/israel-warns-hezbollah-not-to-get-involved-in-conflict-with-iran,3
The Guardian,Sports,LiveTrump dismisses US intelligence when asked about attacking Iran – live,https://www.theguardian.com/us-news/live/2025/jun/20/us-politics-latest-news-donald-trump-national-guard-ice-republicans-democrats-live,3
The Guardian,Sports,James Bond owners say name battle is ‘assault’ on 007 franchise,https://www.theguardian.com/film/2025/jun/20/james-bond-name-battle-007-uk-eu-trademark,3
The Guardian,Sports,Social success not about who you know – it’s about knowing who knows whom,https://www.theguardian.com/society/2025/jun/20/social-climbing-stanford-university-research,3
The Guardian,Sports,Mike Lynch’s superyacht Bayesian raised from seabed off Sicily,https://www.theguardian.com/world/2025/jun/20/mike-lynch-bayesian-superyacht-raised-from-seabed-sicily-salvage-operation,3
The Guardian,Sports,‘I’ve never been so obsessed with a band’: readers’ best albums of 2025 so far,https://www.theguardian.com/music/2025/jun/20/readers-best-albums-of-2025-so-far,3
The Guardian,Sports,Sign up for our email,https://www.theguardian.com/global/2022/sep/20/sign-up-for-the-first-edition-newsletter-our-free-news-email,3
